StreetCode,StreetName
136290,WEST 126 STREET
136310,WEST 127 STREET
136330,WEST 128 STREET
136350,WEST 129 STREET
136370,WEST 130 STREET
136390,WEST 131 STREET
136410,WEST 132 STREET
136430,WEST 133 STREET
136450,WEST 134 STREET
136470,WEST 135 STREET
136490,WEST 136 STREET
136510,WEST 137 STREET
136530,WEST 138 STREET
136550,WEST 139 STREET
136570,WEST 140 STREET
136590,WEST 141 STREET
136610,WEST 142 STREET
136630,WEST 143 STREET
136650,WEST 144 STREET
136670,WEST 145 STREET
136690,WEST 146 STREET
136710,WEST 147 STREET
136730,WEST 148 STREET
136750,WEST 149 STREET
136770,WEST 150 STREET
136790,WEST 151 STREET
136810,WEST 152 STREET
136830,WEST 153 STREET
136850,WEST 154 STREET
136870,WEST 155 STREET
136890,WEST 156 STREET
136910,WEST 157 STREET
136930,WEST 158 STREET
136950,WEST 159 STREET
136970,WEST 160 STREET
136990,WEST 161 STREET
137010,WEST 162 STREET
137030,WEST 163 STREET
137050,WEST 164 STREET
137070,WEST 165 STREET
137090,WEST 166 STREET
137110,WEST 167 STREET
137130,WEST 168 STREET
137150,WEST 169 STREET
137170,WEST 170 STREET
137190,WEST 171 STREET
137210,WEST 172 STREET
137230,WEST 173 STREET
137240,WEST 174 STREET
137250,WEST 175 STREET
137270,WEST 176 STREET
137290,WEST 177 STREET
137310,WEST 178 STREET
137330,WEST 179 STREET
137350,WEST 180 STREET
137370,WEST 181 STREET
137390,WEST 182 STREET
137410,WEST 183 STREET
137430,WEST 184 STREET
137450,WEST 185 STREET
137470,WEST 186 STREET
137490,WEST 187 STREET
137510,WEST 188 STREET
137530,WEST 189 STREET
137550,WEST 190 STREET
137570,WEST 191 STREET
137590,WEST 192 STREET
137610,WEST 193 STREET
137620,WEST 196 STREET
137624,WEST 201 STREET
137626,WEST 202 STREET
137628,WEST 203 STREET
137630,WEST 204 STREET
137650,WEST 205 STREET
137670,WEST 206 STREET
137690,WEST 207 STREET
137691,WEST 208 STREET
137700,WEST 211 STREET
137701,WEST 212 STREET
137702,WEST 213 STREET
137703,WEST 214 STREET
137710,WEST 215 STREET
137711,WEST 216 STREET
137712,WEST 217 STREET
137730,WEST 218 STREET
137731,WEST 219 STREET
137732,WEST 220 STREET
137750,WEST 225 STREET
137770,WEST 227 STREET
137790,WEST 228 STREET
144890,LA GUARDIA PLACE
144990,WEST END AVENUE
145090,WEST HOUSTON STREET
145100,WEST ROAD
145210,WEST THAMES STREET
145250,WHEELER AVENUE
145290,WHITE STREET
145340,WHITEHALL STREET
145390,BIALYSTOKER PLACE
145440,WILLIAM STREET
145470,WOOSTER STREET
145490,WORTH STREET
145550,YEATON ROAD
145590,YORK AVENUE
145600,YORK STREET
197000,ALEXANDER HAMILTON BRIDGE
197010,BATTERY PARK VIADUCT
197020,HUGH L CAREY TUNNEL APPROACH
197030,HUGH L CAREY TUNNEL ENTRANCE
197040,HUGH L CAREY TUNNEL EXIT
197050,HUGH L CAREY TUNNEL
197060,BROOKLYN BRIDGE ENTRANCE RAMP
197070,BROOKLYN BRIDGE EXIT RAMP
197080,CENTER DRIVE
197085,C P EAST 60 APPROACH
197110,CENTRAL PARK GR HILL
197120,C P WEST 67 APPROACH
197130,CPW 72 APPROACH
197140,CPW 77 APPROACH
197150,CPW 85 APPROACH
197160,CPW 90 APPROACH
197170,CPW 96 APPROACH
197180,WEST DRIVE
197200,C P 7 AVENUE APPROACH
197210,C P 8 AVENUE APPROACH
197220,CENTRAL PARK LENOX AVENUE APPR
197230,CENTRAL PARK POWELL BLVD APPR
197240,CPW 100 APPROACH
197250,CENTRAL PARK WEST 106 ST APPR
197260,CPW 110 APPROACH
197270,CENTRAL PARK EAST 102 ST APPR
197310,FDR DRIVE ENTRY RAMP
197330,GEORGE WASHINGTON BRIDGE APPR
197340,GEORGE WASHINGTON BRIDGE EXIT
197410,HENRY HUDSON BRIDGE
197430,HOLLAND TUNNEL
197440,HOLLAND TUNNEL ENTRANCE
197450,HOLLAND TUNNEL EXIT
197460,LINCOLN TUNNEL BUS APPROACH
197480,LINCOLN TUNNEL APPROACH
197490,LINCOLN TUNNEL ENTRANCE
197500,LINCOLN TUNNEL EXIT
197510,3 AVE-E 128 STREET PED OVPS
197520,QUEENS MIDTOWN TUNNEL
197530,CROSS BRONX EXPRESSWAY
197540,65 ST TRANSVERSE
197550,97 ST TRANSVERSE
197555,86 ST TRANSVERSE
197560,79 ST TRANSVERSE
197570,RFK BR MANHATTAN EN RP RANDALLS
197580,RFK BR MANHATTAN ET RP RANDALLS
197600,CROSS BRONX EXPRESSWAY EN RAMP
197620,UNIV HEIGHTS BR BIKE AND PED PTH
197660,WILLIS AVENUE BRIDGE APPROACH
197670,ED KOCH QUEENSBORO BRIDGE EXIT
197680,QUEENS MIDTOWN TUNNEL APPROACH
197690,ROOSEVELT IS BR APPROACH
197710,3 AVENUE BRIDGE
197720,RFK BR QUEENS PED AND BIKE PATH
197730,QUEENS MIDTOWN TUNNEL ENTRANCE
197740,QUEENS MIDTOWN TUNNEL EXIT
197750,145 ST BRIDGE PED AND BIKE PATH
197760,WILLIAMSBURG BR APPROACH
197770,WILLIS AVENUE BRIDGE
197780,BROOKLYN BRDG PED AND BIKE PATH
197800,GEORGE WASHINGTON BRIDGE EN
197810,GEORGE WASHINGTON BRIDGE
197840,HENRY HUDSON PARKWAY ENTRANCE NB
197845,HENRY HUDSON PARKWAY EXIT NB
197850,3 AVENUE BRIDGE APPROACH
197860,HENRY HUDSON PARKWAY ENTRANCE SB
197870,HOLLAND TUNNEL APPROACH
197880,LINCOLN TUNNEL BUS EXIT
197890,MADISON AVE BRDG PED & BIKE PATH
197910,ED KOCH QUEENSBORO BRIDGE APPR
197920,ED KOCH QUEENSBORO BRIDGE
197940,MACOMBS DAM BRDG PEDESTRIAN PATH
197950,MANHATTAN BR APPROACH
198020,EAST DRIVE
198040,LINCOLN TUNNEL
198090,FDR DRIVE ENTRANCE SOUTHBOUND
200004,RFK BRIDGE BRONX ENTRANCE RAMP
200022,MAJOR DEEGAN EXPWY ET 7 SB
200029,MAJOR DEEGAN EXPWY ET 7 NB
200038,MDE SB ENTRANCE EXTERIOR ST
200041,HENRY HUDSON PARKWAY ET 24 SB
200042,BRUCKNER EXPRESSWAY EXIT 51 WB
200044,EXTERIOR STREET
200047,BRUCKNER EXPRESSWAY EXIT 50 SB
200060,BIKE PATH
200095,SHORE ROAD GREENWAY
200106,BRONX RIVER GREENWAY
200109,CITY ISLAND ROAD GREENWAY
200140,CROTONA PARK GREENWAY
200172,HUTCHINSON RIVER GREENWAY
200173,MOSHOLU PARKWAY GREENWAY
200174,PARK DRIVE GREENWAY
200175,PELHAM PARKWAY GREENWAY
200176,PUGSLEY CREEK GREENWAY
200177,ROBERTO CLEMENTE PARK GREENWAY
200178,SOUNDVIEW PARK GREENWAY
200179,VAN CORTLANDT PARK GREENWAY
200180,WALDO WALK
200192,RODMANS NECK PATH
200221,HUTCHINSON RIVER PKWY NB ET 18
200224,HUTCHINSON RIVER PKWY SB ET 18
200795,NYCTA YARD BOUNDARY
206110,1 AVENUE
206111,1 STREET
206120,2 AVENUE
206140,4 AVENUE
206150,5 AVENUE
206160,6 AVENUE
206170,7 AVENUE
206190,9 AVENUE
206230,13 AVENUE
206270,11 AVENUE
206280,12 AVENUE
206950,EAST 226 DRIVE
207030,EAST 229 DRIVE NORTH
207040,EAST 229 DRIVE SOUTH
207100,A STREET
207395,ABBOT STREET
207450,ACORN PLACE
207520,ADAMS PLACE
207620,ADAMS STREET
207720,ADEE AVENUE
207730,ADLER PLACE
207734,ADMIRAL COURT
207735,ADMIRAL LANE
207737,ADMINISTRATION HILL
207760,AGAR PLACE
207780,ALAN PLACE
207820,ALBANY CRESCENT
207830,ALCOTT PLACE
207915,ALDEN PARK
207920,ALDEN PLACE
207940,ALDERBROOK ROAD
207980,ALDRICH STREET
208020,ALDUS STREET
208120,ALEXANDER AVENUE
208220,ALLEN PLACE
208320,ALLERTON AVENUE
208370,ALUMNAE CIRCLE
208420,AMETHYST STREET
208520,AMPERE AVENUE
208620,AMUNDSON AVENUE
208630,AMTRAK-CONNECTING RAIL LINE
208720,ANDERSON AVENUE
208820,ANDREWS AVENUE NORTH
208920,ANTHONY AVENUE
208930,ANTIN PLACE
209020,AQUEDUCT AVENUE EAST
209120,ARCHER ROAD
209130,ARCHER STREET
209220,ARLINGTON AVENUE
209280,ARMAND PLACE
209320,ARNOW AVENUE
209420,ARNOW PLACE
209520,ARTHUR AVENUE
209550,A J GRIFFIN PLACE
209600,ASCH LOOP
209610,ASTER PLACE
209620,ASTOR AVENUE
209640,AUSTIN PLACE
209645,AVENUE A
209650,AVENUE B
209655,AVENUE C
209660,AVENUE D
209665,AVENUE E
209670,AVENUE F
209680,AVENUE G
209720,AVENUE ST JOHN
209730,B STREET
209820,BAILEY AVENUE
209920,BAILEY PLACE
210005,RAMP
210010,CONNECTOR
210015,TEDDY PLACE
210020,BAINBRIDGE AVENUE
210025,UNIV HEIGHTS BR BIKE AND PED PTH
210030,WILLIS AVENUE BRIDGE
210065,MOSHOLU PARKWAY SOUTHBOUND EXIT
210070,MOSHOLU PARKWAY NORTHBOUND EXIT
210075,SHERIDAN EXPRESSWAY SB ET
210080,SHERIDAN EXPRESSWAY NB ET
210085,BRUCKNER EXPRESSWAY EXIT 44 EB
210090,BRUCKNER EXPRESSWAY EXIT 45 EB
210095,BRUCKNER EXPRESSWAY EXIT 46 EB
210100,BRUCKNER EXPRESSWAY EXIT 51 NB
210105,BRUCKNER EXPRESSWAY EXIT 49 NB
210110,BRUCKNER EXPRESSWAY EXIT 52 SB
210120,BAISLEY AVENUE
210125,BRUCKNER EXPRESSWAY EXIT 45 SB
210130,BRUCKNER EXPRESSWAY EXIT 44 WB
210135,BRUCKNER EXPRESSWAY ET 6 A EB
210140,BRUCKNER EXPWY ET 6 A-B EB
210145,BRUCKNER EXPRESSWAY ET 6 B EB
210150,BRUCKNER EXPRESSWAY ET 7 B SB
210155,BRUCKNER EXPRESSWAY ET 7 C NB
210160,BRUCKNER EXPRESSWAY ET 8 B NB
210165,BRUCKNER EXPRESSWAY ET 8 C NB
210170,BRUCKNER EXPRESSWAY ET 8 A SB
210175,BRUCKNER EXPRESSWAY ET 8 B SB
210180,BRUCKNER EXPRESSWAY ET 8 C SB
210185,HENRY HUDSON PARKWAY ET 18 SB
210200,BRONX RIVER PARKWAY EXIT 1 SB
210205,BRONX RIVER PARKWAY ET 2 E SB
210210,BRONX RIVER PARKWAY ET 2 W SB
210215,BRONX RIVER PARKWAY EXIT 3 SB
210220,BAKER AVENUE
210230,BRONX RIVER PARKWAY EXIT 4 SB
210235,BRONX RIVER PARKWAY EXIT 5 SB
210240,BRONX RIVER PARKWAY EXIT 6 SB
210245,BRONX RIVER PARKWAY ET 7 E SB
210250,BRONX RIVER PARKWAY ET 7 W SB
210255,BRONX RIVER PKWY ET 8 W-E SB
210260,BRONX RIVER PARKWAY EXIT 9 SB
210265,BRONX RIVER PARKWAY EXIT 10 SB
210270,BRONX RIVER PARKWAY EXIT 4 NB
210275,BRONX RIVER PARKWAY EXIT 6 NB
210280,BRONX RIVER PARKWAY ET 7 E NB
210285,BRONX RIVER PARKWAY ET 7 W NB
210290,BRONX RIVER PARKWAY ET 8 E NB
210295,BRONX RIVER PARKWAY ET 8 W NB
210300,BRONX RIVER PARKWAY EXIT 9 NB
210305,BRONX RIVER PARKWAY EXIT 10 NB
210315,BRONX RIVER PARKWAY ET 2 W NB
210320,BALCOM AVENUE
210330,BRUCKNER EXPRESSWAY ET 6 A SB
210340,BALDWIN STREET
210345,BRUCKNER EXPRESSWAY ET 6 B WB
210350,HUTCHINSON RIVER PARKWAY NB ET
210355,HUTCHINSON RIVER PKWY NB ET 1
210360,BALSAM PLACE
210365,BANES COURT
210370,BANTA LANE
210375,HUTCHINSON RIVER PKWY NB ET 2
210380,BANTAM PLACE
210385,HUTCHINSON RVR PKWY NB ET 3 E
210390,BANYER PLACE
210395,HUTCHINSON RIVER PKWY NB ET 5
210405,HUTCHINSON RVR PKWY NB ET 3 W
210410,HUTCHINSON RIVER PKWY NB ET 6
210415,HUTCHINSON RIVER PKWY SB ET 1
210420,BARKER AVENUE
210425,HUTCHINSON RIVER PKWY SB ET 2
210430,HUTCHINSON RVR PKWY SB ET 3 E
210435,HUTCHINSON RVR PKWY SB ET 3 W
210440,HUTCHINSON RVR PKWY SB ET 4 S
210445,HUTCHINSON RVR PKWY SB ET 4 N
210450,HUTCHINSON RIVER PKWY SB ET 5
210455,HENRY HUDSON PARKWAY ET 24 NB
210460,HENRY HUDSON PARKWAY ET 18 NB
210465,HENRY HUDSON PARKWAY ET 22 NB
210470,HENRY HUDSON PARKWAY ET 20 NB
210475,HENRY HUDSON PARKWAY ET 21 NB
210480,HENRY HUDSON PARKWAY ET 19 NB
210485,HENRY HUDSON PKWY ET 23 A NB
210490,HENRY HUDSON PKWY ET 23 B NB
210495,HENRY HUDSON PARKWAY ET 19 SB
210500,HENRY HUDSON PARKWAY ET 20 SB
210505,HENRY HUDSON PARKWAY ET 21 SB
210510,HENRY HUDSON PARKWAY ET 22 SB
210515,HENRY HUDSON PARKWAY ET 23 SB
210520,BARKLEY AVENUE
210525,HENRY HUDSON PKWY ET 23 N SB
210530,HENRY HUDSON PKWY ET 23 S SB
210535,CROSS BRONX EXPWY ET 1 C-D SB
210540,CROSS BRONX EXPWY ET 1 C WB
210545,CROSS BRONX EXPWY ET 1 D SB
210550,CROSS BRONX EXPWY ET 1 C EB
210555,CROSS BRONX EXPWY ET 2 A EB
210560,CROSS BRONX EXPWY ET 2 B EB
210565,CROSS BRONX EXPWY ET 4 A EB
210570,CROSS BRONX EXPWY ET 4 B EB
210575,CROSS BRONX EXPWY ET 5 A EB
210580,CROSS BRONX EXPWY ET 5 B EB
210585,CROSS BRONX EXPWY ET 6 A EB
210590,CROSS BRONX EXPWY ET 8 NB
210605,CROSS BRONX EXPWY ET 11 NB
210615,THROGS NECK EXPRESSWAY NB ET
210620,BARNES AVENUE
210625,THROGS NECK EXPRESSWAY SB ET
210635,MAJOR DEEGAN EXPWY ET 2 NB
210640,MAJOR DEEGAN EXPWY ET 3 NB
210645,MAJOR DEEGAN EXPWY ET 4 NB
210655,MAJOR DEEGAN EXPWY ET 7 N NB
210660,MAJOR DEEGAN EXPWY ET 8 NB
210665,MAJOR DEEGAN EXPWY ET 9 NB
210670,MAJOR DEEGAN EXPWY ET 10 NB
210675,MAJOR DEEGAN EXPWY ET 11 NB
210680,MAJOR DEEGAN EXPWY ET 12 NB
210685,MAJOR DEEGAN EXPWY ET 13 NB
210690,MAJOR DEEGAN EXPWY ET 14 NB
210695,MAJOR DEEGAN EXPWY ET 1 SB
210700,MAJOR DEEGAN EXPWY ET 2 SB
210705,MAJOR DEEGAN EXPWY ET 3 SB
210710,MAJOR DEEGAN EXPWY ET 7 N SB
210715,MAJOR DEEGAN EXPWY ET 7 S SB
210720,BARNETT PLACE
210730,MAJOR DEEGAN EXPWY ET 9 SB
210735,MAJOR DEEGAN EXPWY ET 10 SB
210745,MAJOR DEEGAN EXPWY ET 11 SB
210750,MAJOR DEEGAN EXPWY ET 13 SB
210755,CROSS BRONX EXPWY ET 9 WB
210760,CROSS BRONX EXPWY ET 11 WB
210765,CROSS BRONX EXPWY ET 4 B WB
210770,CROSS BRONX EXPWY ET 3 WB
210775,CROSS BRONX EXPWY ET 2 A WB
210780,CROSS BRONX EXPWY ET 1 D NB
210785,CROSS BRONX EXPWY ET 6 A SB
210790,CROSS BRONX EXPWY ET 5 A WB
210795,CROSS BRONX EXPWY ET 6 B EB
210800,MAJOR DEEGAN EXPWY ET 7 S NB
210815,NYC PARKS DEPARTMENT GARAGE DY
210820,BARRETT AVENUE
210825,MAJOR DEEGAN EXPWY ET 6 SB
210830,MAJOR DEEGAN EXPWY ET 5 SB
210835,MAJOR DEEGAN EXPWY ET 5 NB
210850,CROSS BRONX EXPWY ET 1 C-D NB
210880,BRONX RVR PKWY NB EN BRONX BLVD
210885,BRONX RIVER PY NB EN BRUCKNER BL
210890,BRONX RVR PY NB E GUN HILL RD EN
210895,BX RVR PY NB EN DR KAZIMIROFF BL
210905,HUTCHINSON RIVER PKWY NB EN SHR
210910,HUTCHINSON RIVER PKWY SB EN SHR
210915,SHERIDAN EP NB EN WESTCHESTER AV
210920,BARRETTO STREET
210925,MOSHOLU PKWY NB W GUN HILL RD EN
210930,HUTCHINSON RVR PY NB EN BRUCKNER
210935,HUTCHINSON RVR PY SB WESTCHESTER
210940,HUTCHINSON RVR PKWY NB EN SCHLEY
210945,HUTCHINSON RVR PY NB WESTCHESTER
210950,HUTCHINSON RVR PKWY NB WILKINSON
210955,HUTCHINSON PY NB EN PELHAM PY
210960,HUTCHINSON PY SB EN PELHAM PY WB
210965,HUTCHINSON PY SB EN PELHAM PY EB
210970,HUTCHINSON RVR PKWY NB EN PALMER
210975,HUTCHINSON RVR PY SB EN GRACE AV
210980,BRONX RIVER PKWY NB EN BOSTON RD
210985,BRONX RVR PKWY NB EN WATSON AVE
210990,BRONX RIVER PKWY NB EN STORY AVE
210995,BRONX RVR PY NB EN PELHAM PY EB
211000,BRONX RVR PY NB EN PELHAM PY WB
211005,BRONX RVR PKWY NB EN BRONX PRK E
211010,BRONX RVR PKWY SB EN WEBSTER AVE
211020,BARRY STREET
211025,BRONX RIVER PKWY SB EN NEWELL ST
211030,BRONX RIVER PY SB EN BRUCKNER BL
211035,BRONX RIVER PY SB EN MORRISON AV
211040,BRONX RIVER PKWY SB EN E 174 ST
211045,BX RVR PY SB EN DR KAZIMIROFF BL
211050,BRONX RVR PY SB EN PELHAM PY WB
211055,BRONX RVR PY SB EN PELHAM PY EB
211060,BRONX RIVER PKWY SB EN BOSTON RD
211065,NEW ENGLAND TY NB EN BAYCHESTER
211070,SHERIDAN EP NB EN HUNTS PT AV
211075,NEW ENGLAND TY SB EN ERSKINE PL
211080,NEW ENGLAND TY SB EN E GUN HILL
211085,NEW ENGLAND TY SB EN EDSON AVE
211095,NEW ENGLAND TY SB EN E 222 ST
211100,NEW ENGLAND THRWY EXIT 11 SB
211105,NEW ENGLAND THRWY EXIT 9 SB
211110,NEW ENGLAND THRWY EXIT 13 SB
211115,NEW ENGLAND THRWY EXIT 14 SB
211120,BARTHOLDI STREET
211125,NEW ENGLAND THRWY EXIT 10 NB
211130,NEW ENGLAND THRWY EXIT 11 NB
211135,NEW ENGLAND THRWY EXIT 12 NB
211140,BARTOW AVENUE
211145,NEW ENGLAND THRWY EXIT 13 NB
211155,NEW ENGLAND THRWY EXIT 9 NB
211160,BRONX RIVER PY NB EN ROSEDALE AV
211165,NET NB ENTRANCE TILLOTSON AVE
211170,CROSS BX EP SB EN HUTCHINSON RVR
211175,CROSS BRONX EP NB EN RANDALL AV
211180,CROSS BRONX EP NB EN NEWBOLD AV
211185,CROSS BRONX EP NB EN HARROD AV
211190,CROSS BRONX EP NB EN FULTON AV
211195,CROSS BRONX EXPWY NB EN 3 AVE
211200,CROSS BRONX EP NB EN JEROME AV
211205,CROSS BX EP NB EN WASHINGTON BR
211210,CROSS BRONX EP NB EN BLAIR AV
211215,CROSS BRONX EP NB EN LAWTON AV
211220,BASSETT AVENUE
211225,CROSS BRONX EP SB EN ELLIS AV
211230,CROSS BX EP SB EN WHITE PLAINS
211235,CROSS BRONX EP SB EN ROSEDALE AV
211240,CROSS BRONX EP SB EN WEBSTER AV
211245,CROSS BRONX EP SB EN JEROME AV
211250,CROSS BRONX EP SB EN RANDALL AV
211255,WASHINGTON BR EN CROSS BX EXPWY
211260,DR MLK JR BLVD EN WASHINGTON BR
211265,THROGS NECK EP NB EN ELLSWORTH
211270,THROGS NECK BR EN HARDING AVE
211275,THROGS NECK BRDG EN E 177 ST WB
211280,HENRY HUDSON PY SB EN W 232 ST
211285,HENRY HUDSON PY SB EN W 234 ST
211290,HENRY HUDSON PY SB EN W 254 ST
211295,HENRY HUDSON PY SB EN FIELDSTON
211300,HENRY HUDSON PKWY SB EN BDWY SB
211305,HENRY HUDSON PKWY SB EN BDWY NB
211310,HENRY HUDSON PY NB EN W 232 ST
211315,HENRY HUDSON PY NB EN W 236 ST
211320,BASSFORD AVENUE
211325,HENRY HUDSON PY NB EN W 246 ST
211330,HENRY HUDSON PY NB EN W 253 ST
211335,HENRY HUDSON PARKWAY NB EN BDWY
211340,PELHAM PY EB WESTCHESTER AV EN
211345,PELHAM PY WB WESTCHESTER AV EN
211360,BRUCKNER EXPWY WB EN BUHRE AVE
211365,BRUCKNER EP WB EN SHERIDAN EP
211370,BRUCKNER EP EB EN WESTCHESTER AV
211375,BRUCKNER EXPWY EB EN BRYANT AVE
211380,BRUCKNER EXPWY EB EN E 138 ST
211385,BRUCKNER EP EB EN MIDDLETOWN RD
211390,BRUCKNER EP EB EN PELHAM PY WB
211395,BRUCKNER EP EB EN WHITE PLAINS
211400,BRUCKNER EP EB EN MJR DEEGAN EP
211405,BRUCKNER EP EB EN BRONX RVR PY
211415,BRUCKNER EP WB EN WHITE PLAINS
211420,BATHGATE AVENUE
211425,NEW ENGLAND TY SB EN REEDS MILL
211430,MAJOR DEEGAN EP SB EN JEROME AV
211435,MAJOR DEEGAN EP SB EN W 230 ST
211440,MDE SB EN VAN CORTLANDT PRK S
211445,MDE SB ENTRANCE W FORDHAM RD
211455,MDE SB ENTRANCE MACOMBS DAM BRDG
211460,MAJOR DEEGAN EP SB EN DEPOT PL
211465,MDE SB ENTRANCE GRAND CNCRSE
211470,BAY PLAZA DRIVEWAY
211475,MAJOR DEEGAN EP SB EN E 135 ST
211480,MAJOR DEEGAN EP NB EN JEROME AV
211485,MDE NB EN VAN CORTLANDT PRK S
211495,MAJOR DEEGAN EP NB EN CYPRESS AV
211500,MAJOR DEEGAN EP NB EN WILLIS AV
211505,MAJOR DEEGAN EP NB EN W 230 ST
211510,BAY STREET
211515,MAJOR DEEGAN EP NB EN W FORDHAM
211520,BAY SHORE AVENUE
211525,MAJOR DEEGAN EP NB EN W 179 ST
211530,MAJOR DEEGAN EP NB EN E 138 ST
211540,MAJOR DEEGAN EP SB EN E 153 ST
211550,MAJOR DEEGAN EP NB EN E 135 ST
211555,MAJOR DEEGAN EP SB EN E 233 ST
211560,MAJOR DEEGAN EP NB EN E 233 ST
211575,WATERSTONE DRIVE
211590,PIER
211620,BAYCHESTER AVENUE
211625,ST THERESA AVENUE
211720,BAY VIEW AVENUE
211820,BEACH AVENUE
211910,BEACH STREET
211920,BEECH TERRACE
211935,ALLEY
211940,DISTRICT BOUNDARY
211945,1990 CT BOUNDARY
211950,BX-NJ BOUNDARY
211970,BEACON CIRCLE
211990,BEACON LANE
212020,BEAUMONT AVENUE
212120,BECK STREET
212220,BEDFORD PARK BOULEVARD
212225,BEDFORD PARK BL WEST
212295,BEECH PLACE
212310,BEECH TREE LANE
212320,BEEKMAN AVENUE
212400,BELDEN STREET
212420,BELL AVENUE
212425,BELLAMY LOOP
212520,BELMONT AVENUE
212600,BENCHLEY PLACE
212620,BENEDICT AVENUE
212720,BENSON STREET
212820,BERGEN AVENUE
212865,BERKWIT TERRACE
212920,BETTS AVENUE
212940,BEVY PLACE
213020,BILLINGSLEY TERRACE
213070,BIRCHALL AVENUE
213090,BISSEL AVENUE
213100,BIVONA STREET
213120,BLACKROCK AVENUE
213170,BLACKSTONE AVENUE
213175,BLACKSTONE PLACE
213190,BLAIR AVENUE
213220,BLONDELL AVENUE
213320,BOGART AVENUE
213360,BOLLER AVENUE
213410,BOLTON AVENUE
213420,BOLTON STREET
213520,BONNER PLACE
213620,BOONE AVENUE
213635,FEARN PLACE
213640,SHERIDAN EXPRESSWAY ENTRANCE NB
213670,ANGELA PLACE
213675,MARISSA COURT
213705,MANDANICI ROAD
213710,EXECUTIVE ROAD
213720,BOSCOBEL PLACE
213770,ADAMS HOUSES PEDESTRIAN PATH
213820,BOSTON ROAD
213920,BOTANICAL SQUARE
214020,BOUCK AVENUE
214090,BOWNE STREET
214120,BOYD AVENUE
214220,BOYNTON AVENUE
214320,BRADFORD AVENUE
214370,BRADLEY STREET
214375,BRADLEY TERRACE
214420,BRADY AVENUE
214520,BRANDT PLACE
214610,BRIDGE STREET
214620,BRIGGS AVENUE
214690,BRINSMADE AVENUE
214720,BRISTOW STREET
214820,BRITTON STREET
214920,BROADWAY
215020,BRONX BOULEVARD
215025,BRONX STREET
215120,BRONX PARK AVENUE
215220,BRONX PARK EAST
215320,BRONX PARK SOUTH
215420,BRONX RIVER AVENUE
215423,BX RIVER PARK BOUNDARY
215425,BRONX RIVER PARKWAY
215435,BX STATE HOSPITAL ENTRANCE
215440,BX EYE EAR HOSPITAL BOUNDARY
215520,BRONXDALE AVENUE
215620,BRONXWOOD AVENUE
215720,BROOK AVENUE
215790,BROUN PLACE
215820,BROWN LANE
215920,BRUCKNER BOULEVARD
215925,BRUCKNER EXPRESSWAY
216020,BRUNER AVENUE
216040,BRUSH AVENUE
216120,BRYANT AVENUE
216220,BUCHANAN PLACE
216320,BUCK STREET
216330,BUCKLEY STREET
216420,BUHRE AVENUE
216520,BULLARD AVENUE
216620,BURKE AVENUE
216720,BURNETT PLACE
216920,BURR AVENUE
217020,BUSH STREET
217120,BUSSING AVENUE
217125,BUSSING PLACE
217220,BUTLER PLACE
217240,BUTTERNUT STREET
217250,BUTTRICK AVENUE
217320,BYRON AVENUE
217330,C STREET
217370,CAESAR PLACE
217420,CALHOUN AVENUE
217520,CAMBRELENG AVENUE
217620,CAMBRIDGE AVENUE
217700,CAMERON PLACE
217720,CAMP STREET
217820,CAMPBELL DRIVE
217860,CANAL PLACE
217865,CANAL STREET WEST
217920,CANNON PLACE
218020,CARLISLE PLACE
218120,CARPENTER AVENUE
218220,CARROLL PLACE
218225,CAROLL STREET
218320,CARTER AVENUE
218340,CARVER LOOP
218400,CASALS PLACE
218420,CASANOVA STREET
218450,CASLER PLACE
218520,CASTLE HILL AVENUE
218540,CATALPA PLACE
218620,CAULDWELL AVENUE
218720,CAYUGA AVENUE
218820,CEDAR AVENUE
218825,CEDAR LANE
218827,CEDAR PLACE
218920,CENTRE STREET
218970,CHAFFEE AVENUE
218990,CHARLES HALLEY PLACE
219020,CHARLOTTE STREET
219120,CHATTERTON AVENUE
219200,CHESBROUGH AVENUE
219220,CHESTER STREET
219320,CHESTNUT STREET
219420,CHISHOLM STREET
219430,CHOCTAW PLACE
219450,CICERO AVENUE
219470,CINCINNATUS AVENUE
219520,CITY ISLAND AVENUE
219525,CITY ISLAND ROAD
219620,CLAFLIN AVENUE
219720,CLAREMONT PARKWAY
219820,CLARENCE AVENUE
219920,CLARKE PLACE EAST
219925,CLARKE PLACE WEST
219965,CLASON POINT LANE
220020,CLAY AVENUE
220050,CLEMENTINE STREET
220120,CLIFFORD PLACE
220130,WEST CLIFFORD PLACE
220220,CLINTON AVENUE
220320,CLINTON PLACE
220350,CLOSE AVENUE
220420,CODDINGTON AVENUE
220520,COLDEN AVENUE
220560,COLES LANE
220620,COLGATE AVENUE
220720,COLLEGE AVENUE
220725,COLLEGE ROAD
220750,COLLIS PLACE
220820,COLONIAL AVENUE
220890,COMMERCE AVENUE
220920,COMMONWEALTH AVENUE
220950,COMPTON AVENUE
221020,CONCORD AVENUE
221070,CONNELL PLACE
221090,CONNER STREET
221120,CONTINENTAL AVENUE
221122,CONSTITUTION ROW
221125,CO-OP CITY BOULEVARD
221130,COOPER AVENUE
221135,COOPER PLACE
221220,CORLEAR AVENUE
221230,CORNELL AVENUE
221235,CORNELL PLACE
221240,CORPORAL IRWIN FISCHER PLACE
221250,CORSA AVENUE
221320,COSTER STREET
221355,COTTAGE PLACE
